ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2012-02-01,4513.387559755342,1425.596994182872,10267.833370912213,4513.387559755342,4513.387559755342,0.3209888028205982,0.3209888028205982,0.3209888028205982,0.3209888028205982,0.3209888028205982,0.3209888028205982,0.0,0.0,0.0,5962.134429226591
2012-03-01,4507.741473098139,4417.854183441844,12943.430886696347,4507.741473098139,4507.741473098139,0.8970867012419559,0.8970867012419559,0.8970867012419559,0.8970867012419559,0.8970867012419559,0.8970867012419559,0.0,0.0,0.0,8551.576401251303
2012-04-01,4501.706001154232,2709.08833694,11457.839011887472,4501.706001154232,4501.706001154232,0.654447106171949,0.654447106171949,0.654447106171949,0.654447106171949,0.654447106171949,0.654447106171949,0.0,0.0,0.0,7447.834466446515
2012-05-01,4495.865221853676,2179.735360747941,10963.23253592837,4495.865221853676,4495.865221853676,0.4728516573311528,0.4728516573311528,0.4728516573311528,0.4728516573311528,0.4728516573311528,0.4728516573311528,0.0,0.0,0.0,6621.742543144678
2012-06-01,4489.82974990977,1814.6502920163182,10331.855147274742,4489.82974990977,4489.82974990977,0.37804138044772073,0.37804138044772073,0.37804138044772073,0.37804138044772073,0.37804138044772073,0.37804138044772073,0.0,0.0,0.0,6187.171186540904
2012-07-01,4483.988970609214,353.75943808377434,8807.975024259456,4483.988970609214,4483.988970609214,0.010759246584578499,0.010759246584578499,0.010759246584578499,0.010759246584578499,0.010759246584578499,0.010759246584578499,0.0,0.0,0.0,4532.23331362653
2012-08-01,4477.953498665308,-623.8822041627399,7829.480537328578,4477.953498665308,4477.953498665308,-0.18328740953144734,-0.18328740953144734,-0.18328740953144734,-0.18328740953144734,-0.18328740953144734,-0.18328740953144734,0.0,0.0,0.0,3657.201001892662
2012-09-01,4471.918026721401,-1341.519594772383,7243.957596710028,4471.918026721401,4471.918026721401,-0.3205985837982835,-0.3205985837982835,-0.3205985837982835,-0.3205985837982835,-0.3205985837982835,-0.3205985837982835,0.0,0.0,0.0,3038.227440492505
2012-10-01,4466.077247420845,-1844.7717210891385,7117.339670997736,4466.077247420845,4466.077247420845,-0.4023524508395924,-0.4023524508395924,-0.4023524508395924,-0.4023524508395924,-0.4023524508395924,-0.4023524508395924,0.0,0.0,0.0,2669.1401212821274
2012-11-01,4460.041775476939,-1688.7660632656036,7277.5791159844985,4460.041775476939,4460.041775476939,-0.4256582925326431,-0.4256582925326431,-0.4256582925326431,-0.4256582925326431,-0.4256582925326431,-0.4256582925326431,0.0,0.0,0.0,2561.588008703167
2012-12-01,4454.200996176382,-636.2528060948666,8178.626485527769,4454.200996176382,4454.200996176382,-0.17035237538077516,-0.17035237538077516,-0.17035237538077516,-0.17035237538077516,-0.17035237538077516,-0.17035237538077516,0.0,0.0,0.0,3695.4172760543206
2013-01-01,4448.165524232476,1767.8213431764812,10802.510027168084,4448.165524232476,4448.165524232476,0.46426873776678923,0.46426873776678923,0.46426873776678923,0.46426873776678923,0.46426873776678923,0.46426873776678923,0.0,0.0,0.0,6513.309717545635
2013-02-01,4442.130052288569,4856.43412401749,13321.983445178796,4442.130052288569,4442.130052288569,1.0967616369408988,1.0967616369408988,1.0967616369408988,1.0967616369408988,1.0967616369408988,1.0967616369408988,0.0,0.0,0.0,9314.08787994094
2013-03-01,4436.678658274717,5810.477508247115,14538.084300349366,4436.678658274717,4436.678658274717,1.2566436099749063,1.2566436099749063,1.2566436099749063,1.2566436099749063,1.2566436099749063,1.2566436099749063,0.0,0.0,0.0,10012.002543707682
2013-04-01,4430.64318633081,3078.3115596536627,11875.727867971405,4430.64318633081,4430.64318633081,0.6812173977957704,0.6812173977957704,0.6812173977957704,0.6812173977957704,0.6812173977957704,0.6812173977957704,0.0,0.0,0.0,7448.874408284644
2013-05-01,4424.802407030255,1659.4084573194207,10620.575966762637,4424.802407030255,4424.802407030255,0.42662389402921447,0.42662389402921447,0.42662389402921447,0.42662389402921447,0.42662389402921447,0.42662389402921447,0.0,0.0,0.0,6312.528840227344
